pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
58.699588,0.000000,7.939014,0.000000,58.699588,7.939014,1570.888889,155.013807,7.188326,13.448487,3.594163,6.724243,0.083333,110.000000,0.000000,2.146383,0.464567
64.247921,0.000000,7.607486,0.000000,64.247921,7.607486,1570.888889,155.013807,7.188326,13.448487,3.594163,6.724243,0.083333,110.000000,0.000000,2.146383,0.464567
1.486521,0.000000,5.969783,0.000000,1.486521,5.969783,32.416667,124.916667,10.334991,11.243894,5.167496,5.621947,0.250000,30.000000,5.000000,0.247345,0.401845
0.690170,0.000000,-1.110534,0.000000,0.913600,1.281824,41.777778,61.250000,2.250000,20.596451,1.125000,10.298226,0.250000,350.000000,0.000000,0.068767,0.488992
55.889592,0.000000,-43.992362,0.000000,55.889592,43.992362,1326.187500,399.905329,5.867267,15.695860,2.933634,7.847930,0.100000,410.000000,0.000000,1.854704,0.813655
0.000000,0.000000,-45.955036,0.000000,0.000000,45.955036,194.000000,399.905329,0.000000,15.695860,0.000000,7.847930,0.250000,630.000000,0.000000,0.000000,0.813655
1.748193,0.000000,-37.030759,0.000000,5.323015,37.030759,128.373898,96.153114,13.678344,17.454740,6.839172,8.727370,0.142857,320.000000,5.000000,0.385211,0.468290
9.431453,0.000000,-3355.984359,0.000000,9.431453,3355.984359,230.427500,1445.402548,15.422181,21.340943,7.711090,10.670472,0.052632,360.000000,5.000000,0.596612,2.245497
8.916475,0.000000,-3724.559137,0.000000,8.916475,3724.559137,230.427500,1445.402548,15.422181,21.340943,7.711090,10.670472,0.052632,360.000000,5.000000,0.596612,2.245497
684.931496,0.000000,856.401731,0.000000,684.931496,856.401731,99.006920,89.420187,18.779530,20.727208,9.389765,10.363604,0.100000,100.000000,5.000000,0.469384,0.524653
-3169.481599,0.000000,-1809.485192,0.000000,3169.481599,1809.485192,316.948160,180.948519,21.826837,25.842427,10.913419,12.921213,0.071429,250.000000,10.000000,0.834244,0.745530
-2949.218908,0.000000,-1609.006423,0.000000,2949.218908,1609.006423,294.921891,160.900642,23.433604,27.350795,11.716802,13.675398,0.047619,250.000000,10.000000,0.838941,0.750714
-2017.420510,0.000000,-1654.058473,0.000000,2017.420510,1654.058473,201.742051,165.405847,44.483217,53.470728,22.241608,26.735364,0.031250,110.000000,20.000000,1.144928,1.275128
-2017.420510,0.000000,-1654.058473,0.000000,2017.420510,1654.058473,201.742051,165.405847,44.483217,53.470728,22.241608,26.735364,0.031250,110.000000,20.000000,1.144928,1.275128
-2017.420510,0.000000,-1654.058473,0.000000,2017.420510,1654.058473,201.742051,165.405847,44.483217,53.470728,22.241608,26.735364,0.031250,110.000000,20.000000,1.144928,1.275128
-2017.420510,0.000000,-1654.058473,0.000000,2017.420510,1654.058473,201.742051,165.405847,44.483217,53.470728,22.241608,26.735364,0.031250,110.000000,20.000000,1.144928,1.275128
-2017.420510,0.000000,-1654.058473,0.000000,2017.420510,1654.058473,201.742051,165.405847,44.483217,53.470728,22.241608,26.735364,0.031250,110.000000,20.000000,1.144928,1.275128
-549.383054,0.000000,-4528.874292,0.000000,552.311614,4528.874292,84.124733,452.887429,19.348780,33.189773,9.674390,16.594887,0.166667,1210.000000,5.000000,0.423140,1.228571
-5591.698831,0.000000,-3882.442250,0.000000,5591.698831,3882.442250,559.169883,388.244225,54.759744,55.560059,27.379872,27.780030,0.017544,40.000000,25.000000,1.506879,1.597309
