pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
-6290.627594,0.000000,-11341.730477,0.000000,6290.627594,11341.730477,671.685981,1134.173048,30.745184,39.381341,15.372592,19.690670,0.142857,270.000000,15.000000,1.453359,2.184993
-6290.627594,0.000000,-11341.730477,0.000000,6290.627594,11341.730477,671.685981,1134.173048,30.745184,39.381341,15.372592,19.690670,0.142857,270.000000,15.000000,1.453359,2.184993
312.792009,0.000000,885.943764,0.000000,312.792009,885.943764,63.075397,88.594376,33.585227,35.109504,16.792614,17.554752,0.111111,80.000000,15.000000,0.750316,0.813383
677.142857,0.000000,990.501587,0.000000,677.142857,990.501587,67.714286,99.050159,14.720387,16.361376,7.360193,8.180688,0.083333,80.000000,5.000000,0.378642,0.452048
101112.989707,0.000000,124853.903397,0.000000,101112.989707,124853.903397,10111.298971,12485.390340,46.248009,62.832916,23.124004,31.416458,0.066667,1360.000000,20.000000,13.553817,16.869701
101112.989707,0.000000,124853.903397,0.000000,101112.989707,124853.903397,10111.298971,12485.390340,46.248009,62.832916,23.124004,31.416458,0.066667,1360.000000,20.000000,13.553817,16.869701
101112.989707,0.000000,124853.903397,0.000000,101112.989707,124853.903397,10111.298971,12485.390340,46.248009,62.832916,23.124004,31.416458,0.066667,1360.000000,20.000000,13.553817,16.869701
9.147519,0.000000,5.376225,0.000000,9.147519,5.376225,66.667134,53.716141,11.124224,10.858419,5.562112,5.429209,0.111111,70.000000,5.000000,0.304117,0.285853
9079.950021,0.000000,8641.431959,0.000000,9079.950021,8641.431959,907.995002,864.143196,37.731657,40.387073,18.865828,20.193537,0.027027,50.000000,15.000000,1.887496,1.889711
9079.950021,0.000000,8641.431959,0.000000,9079.950021,8641.431959,907.995002,864.143196,37.731657,40.387073,18.865828,20.193537,0.027027,50.000000,15.000000,1.887496,1.889711
11702.982859,0.000000,10905.505204,0.000000,11702.982859,10905.505204,1170.298286,1090.550520,40.507770,43.748296,20.253885,21.874148,0.026316,30.000000,20.000000,2.272228,2.238873
11702.982859,0.000000,10905.505204,0.000000,11702.982859,10905.505204,1170.298286,1090.550520,40.507770,43.748296,20.253885,21.874148,0.026316,30.000000,20.000000,2.272228,2.238873
11820.411153,0.000000,12183.040570,0.000000,11820.411153,12183.040570,1182.041115,1218.304057,45.608132,51.048384,22.804066,25.524192,0.025641,90.000000,20.000000,2.393182,2.540317
11820.411153,0.000000,12183.040570,0.000000,11820.411153,12183.040570,1182.041115,1218.304057,45.608132,51.048384,22.804066,25.524192,0.025641,90.000000,20.000000,2.393182,2.540317
638.010061,0.000000,930.818284,0.000000,638.010061,930.818284,8003.683730,93.081828,27.290536,39.041216,13.645268,19.520608,0.083333,1070.000000,10.000000,10.498254,0.897517
75780.340460,0.000000,3866.574074,0.000000,75780.340460,3866.574074,7578.034046,386.657407,38.699974,24.486063,19.349987,12.243032,0.050000,380.000000,15.000000,10.181208,0.971708
75780.340460,0.000000,3866.574074,0.000000,75780.340460,3866.574074,7578.034046,386.657407,38.699974,24.486063,19.349987,12.243032,0.050000,380.000000,15.000000,10.181208,0.971708
641.199733,0.000000,930.818284,0.000000,641.199733,930.818284,8003.683730,93.081828,27.290536,39.041216,13.645268,19.520608,0.083333,1070.000000,10.000000,10.498254,0.897517
-920.335252,0.000000,-908.427782,0.000000,920.335252,908.427782,92.033525,90.842778,38.885260,41.699439,19.442630,20.849720,0.066667,250.000000,15.000000,0.860564,0.947036
-60645.467992,0.000000,-77510.992037,0.000000,60645.467992,77510.992037,6064.546799,7751.099204,40.951934,52.068784,20.475967,26.034392,0.027027,350.000000,20.000000,8.402281,10.670196
-60645.467992,0.000000,-77510.992037,0.000000,60645.467992,77510.992037,6064.546799,7751.099204,40.951934,52.068784,20.475967,26.034392,0.027027,350.000000,20.000000,8.402281,10.670196
-73333.336865,0.000000,-76793.290665,0.000000,73333.336865,76793.290665,7333.333686,7679.329066,56.726131,59.601284,28.363065,29.800642,0.021277,80.000000,25.000000,10.346660,10.761879
-73333.336865,0.000000,-76793.290665,0.000000,73333.336865,76793.290665,7333.333686,7679.329066,56.726131,59.601284,28.363065,29.800642,0.021277,80.000000,25.000000,10.346660,10.761879
-10944.614258,0.000000,-1877.403569,0.000000,10944.614258,1877.403569,1094.461426,187.740357,42.923218,48.074560,21.461609,24.037280,0.166667,360.000000,20.000000,2.223794,1.197046
-12652.202778,0.000000,-2597.771896,0.000000,12652.202778,2597.771896,1265.220278,259.777190,48.981406,45.085577,24.490703,22.542789,0.027778,210.000000,20.000000,2.455221,1.226703
-10944.614258,0.000000,-1877.403569,0.000000,10944.614258,1877.403569,1094.461426,187.740357,42.923218,48.074560,21.461609,24.037280,0.166667,360.000000,20.000000,2.223794,1.197046
-12652.202778,0.000000,-2597.771896,0.000000,12652.202778,2597.771896,1265.220278,259.777190,48.981406,45.085577,24.490703,22.542789,0.027778,210.000000,20.000000,2.455221,1.226703
16.906462,0.000000,-13671.845709,0.000000,16.906462,13671.845709,425.302751,1367.184571,11.755283,67.102979,5.877641,33.551490,0.117647,2120.000000,5.000000,0.763953,3.047655
7.904806,0.000000,-13671.845709,0.000000,7.904806,13671.845709,188.254438,1367.184571,9.406915,67.102979,4.703458,33.551490,0.117647,2150.000000,0.000000,0.368793,3.047655
8.158179,0.000000,-13671.845709,0.000000,8.158179,13671.845709,188.254438,1367.184571,9.406915,67.102979,4.703458,33.551490,0.117647,2150.000000,0.000000,0.368793,3.047655
-68251.618116,0.000000,-12514.675212,0.000000,68251.618116,12514.675212,6825.161812,1251.467521,66.371456,61.082798,33.185728,30.541399,0.111111,450.000000,30.000000,9.805672,2.781841
-68251.618116,0.000000,-12514.675212,0.000000,68251.618116,12514.675212,6825.161812,1251.467521,66.371456,61.082798,33.185728,30.541399,0.111111,450.000000,30.000000,9.805672,2.781841
17.954737,0.000000,-13671.845709,0.000000,17.954737,13671.845709,425.302751,1367.184571,11.755283,67.102979,5.877641,33.551490,0.117647,2120.000000,5.000000,0.763953,3.047655
-92021.424487,0.000000,-12802.771733,0.000000,92021.424487,12802.771733,9202.142449,1280.277173,54.383301,52.049647,27.191650,26.024824,0.026316,170.000000,25.000000,12.476088,2.637712
-92021.424487,0.000000,-12802.771733,0.000000,92021.424487,12802.771733,9202.142449,1280.277173,54.383301,52.049647,27.191650,26.024824,0.026316,170.000000,25.000000,12.476088,2.637712
2294.662575,0.000000,2096.721261,0.000000,2294.662575,2096.721261,229.466258,209.672126,54.557591,55.928140,27.278796,27.964070,0.037037,250.000000,25.000000,1.378526,1.380476
25952.959187,0.000000,33558.126963,0.000000,25952.959187,33558.126963,2595.295919,3355.812696,63.123017,64.466746,31.561509,32.233373,0.027778,190.000000,30.000000,4.507840,5.488841
25130.630046,0.000000,32731.991489,0.000000,25130.630046,32731.991489,2513.063005,3273.199149,57.191575,58.979585,28.595788,29.489792,0.040000,190.000000,25.000000,4.286392,5.275866
25952.959187,0.000000,33558.126963,0.000000,25952.959187,33558.126963,2595.295919,3355.812696,63.123017,64.466746,31.561509,32.233373,0.027778,190.000000,30.000000,4.507840,5.488841
25130.630046,0.000000,32731.991489,0.000000,25130.630046,32731.991489,2513.063005,3273.199149,57.191575,58.979585,28.595788,29.489792,0.040000,190.000000,25.000000,4.286392,5.275866
32602.875208,0.000000,34295.513909,0.000000,32602.875208,34295.513909,3260.287521,3429.551391,40.401769,39.119572,20.200884,19.559786,0.041667,180.000000,20.000000,4.886789,5.071492
32602.875208,0.000000,34295.513909,0.000000,32602.875208,34295.513909,3260.287521,3429.551391,40.401769,39.119572,20.200884,19.559786,0.041667,180.000000,20.000000,4.886789,5.071492
666.167800,0.000000,857.839506,0.000000,666.167800,857.839506,66.616780,85.783951,39.361290,41.619907,19.680645,20.809953,0.125000,190.000000,15.000000,0.869002,0.957638
