chi,dp_norm,coh,stab,rad,size,ratio
0.166667,0.757768,3.000000,13.406065,1.400000,6.000000,0.750000
0.200000,0.264984,2.041667,25.418605,1.957143,21.000000,0.671233
0.142857,0.411339,15.500000,20.744263,1.436364,11.000000,0.939394
0.142857,0.685604,1.666667,21.315741,1.523810,7.000000,0.625000
0.166667,0.010753,1.666667,23.929775,1.666667,10.000000,0.625000
0.047619,0.563478,2.130435,22.737465,1.957143,21.000000,0.680556
0.047619,0.085383,1.909091,22.739651,1.984946,31.000000,0.656250
0.100000,0.596351,2.181818,16.504435,1.511111,10.000000,0.685714
0.100000,0.747426,2.523810,23.245931,1.738562,18.000000,0.716216
0.133333,0.178792,1.885714,15.799955,1.969231,26.000000,0.653465
0.133333,0.839974,3.117647,20.423674,1.738562,18.000000,0.757143
0.111111,0.299394,2.909091,25.527372,2.125000,16.000000,0.744186
0.100000,0.641175,2.875000,18.689889,1.533333,10.000000,0.741935
