thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,theta,stability_bin,pre_E_total,post_E_total
0,116.478882,0.000000,10.179019,0.000000,116.478882,10.179019,2759.760000,183.906173,3.291667,5.479141,1.645833,2.739570,0.111111,40.000000,0.000000,0.000000,3.303167,0.331680
0,12.269952,0.000000,4.951863,0.000000,12.269952,4.951863,274.360000,59.672840,3.291667,5.724870,1.645833,2.862435,0.111111,40.000000,0.000000,0.000000,0.403353,0.186178
0,1.857961,0.000000,3.282383,0.000000,1.857961,3.282383,45.777778,75.625000,3.620833,7.243724,1.810417,3.621862,0.250000,60.000000,0.000000,0.000000,0.127287,0.246530
0,16.287001,0.000000,11.898432,0.000000,16.287001,11.898432,335.373967,235.742281,5.675653,7.929971,2.837826,3.964986,0.058824,20.000000,0.000000,0.000000,0.513933,0.437339
0,15.745495,0.000000,11.303791,0.000000,15.745495,11.303791,335.373967,235.742281,5.675653,7.929971,2.837826,3.964986,0.058824,20.000000,0.000000,0.000000,0.513933,0.437339
0,4.939717,0.000000,4.317587,0.000000,4.939717,4.317587,77.771479,45.733333,6.941751,12.687984,3.470875,6.343992,0.125000,60.000000,0.000000,0.000000,0.252019,0.311151
0,17.243140,0.000000,-5283.832313,0.000000,17.243140,5283.832313,366.265008,528.383231,19.494472,32.593775,9.747236,16.296887,0.052632,310.000000,0.000000,5.000000,0.854175,1.311284
0,17.701288,0.000000,-5283.832313,0.000000,17.701288,5283.832313,366.265008,528.383231,19.494472,32.593775,9.747236,16.296887,0.052632,310.000000,0.000000,5.000000,0.854175,1.311284
0,-2475.937500,0.000000,-1627.572016,0.000000,2475.937500,1627.572016,247.593750,162.757202,27.859106,30.908474,13.929553,15.454237,0.052632,270.000000,0.000000,10.000000,0.864851,0.820633
0,-1044.403233,0.000000,-900.892582,0.000000,1044.403233,900.892582,104.440323,90.089258,24.079645,27.375321,12.039823,13.687661,0.105263,190.000000,0.000000,10.000000,0.554860,0.660072
0,12.177588,0.000000,-5251.395964,0.000000,12.177588,5251.395964,300.294468,525.139596,26.527820,47.724754,13.263910,23.862377,0.100000,640.000000,0.000000,10.000000,0.915242,1.609623
0,11.680922,0.000000,-5251.395964,0.000000,11.680922,5251.395964,300.294468,525.139596,26.527820,47.724754,13.263910,23.862377,0.100000,640.000000,0.000000,10.000000,0.915242,1.609623
0,1.941888,0.000000,-768.159258,0.000000,2.326143,768.159258,79.567867,76.815926,15.250378,39.254049,7.625189,19.627025,0.200000,910.000000,0.000000,5.000000,0.377337,0.881087
3,68.419879,0.000000,9.331748,0.000000,68.419879,13.566315,1604.000000,156.800000,1.727273,5.350000,0.863636,2.675000,0.200000,20.000000,0.000000,0.000000,2.055769,0.225544
3,67.576257,0.000000,10.151971,0.000000,67.576257,12.746092,1649.308642,187.719008,1.327273,5.060000,0.663636,2.530000,0.100000,20.000000,0.000000,0.000000,2.023143,0.256474
3,57.865880,0.000000,17.533076,0.000000,57.865880,20.127197,1649.308642,187.719008,1.327273,5.060000,0.663636,2.530000,0.100000,20.000000,0.000000,0.000000,2.048389,0.256474
