pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
-758562616859051440184805325134054653426417761653737126708579951181824.000000,0.000000,-961017482629290637432147466987717101506468189411280554833639334326459957248.000000,0.000000,758562616859051440184805325134054653426417761653737126708579951181824.000000,961017482629290637432147466987717101506468189411280554833639334326459957248.000000,168.152153,181.910124,53.505751,61.071222,26.752875,30.535611,0.035714,150.000000,25.000000,1.381049,1.647515
-946239477276296941225637601972155124995871885252814242440410944241664.000000,0.000000,-984711912246436624462589724518069490080524489485539946774596380610795667456.000000,0.000000,946239477276296941225637601972155124995871885252814242440410944241664.000000,984711912246436624462589724518069490080524489485539946774596380610795667456.000000,168.152153,181.910124,53.505751,61.071222,26.752875,30.535611,0.035714,150.000000,25.000000,1.431886,1.698944
-531881755187221867318860045178039588000172729187381348287981490798592.000000,0.000000,-1191355774896325046285088745281780048103923410935586760972668263810537095168.000000,0.000000,531881755187221867318860045178039588000172729187381348287981490798592.000000,1191355774896325046285088745281780048103923410935586760972668263810537095168.000000,168.152153,181.910124,53.505751,61.071222,26.752875,30.535611,0.035714,150.000000,25.000000,1.443446,1.710608
-210014802397519457973494272302068779430375835568486361356660125672144896.000000,0.000000,-8718108784219057508300562300326195913415446689723653843570755196887909260682250990649344.000000,0.000000,210014802397519457973494272302068779430375835568486361356660125672144896.000000,8718108784219057508300562300326195913415446689723653843570755196887909260682250990649344.000000,121.421517,136.354529,35.823125,45.173869,17.911563,22.586934,0.050000,460.000000,15.000000,0.980574,1.285770
-25002121946291540706145771712467848998092008980329751347169243369516757457519683377161043968.000000,0.000000,-1892226807089445053045797653349196947345133403004284685291902478159608013452785388605235936221986816.000000,0.000000,25002121946291540706145771712467848998092008980329751347169243369516757457519683377161043968.000000,1892226807089445053045797653349196947345133403004284685291902478159608013452785388605235936221986816.000000,49920.230554,52437.249074,58.453929,68.198962,29.226964,34.099481,0.034483,260.000000,25.000000,165.074173,170.007239
-38217342555016069843153915136534534561732564187249472545534679576763853234919290632180596736.000000,0.000000,-1917372485118158088492393609533248310707345309451292098505286845405309093019259434782719347617955840.000000,0.000000,38217342555016069843153915136534534561732564187249472545534679576763853234919290632180596736.000000,1917372485118158088492393609533248310707345309451292098505286845405309093019259434782719347617955840.000000,49920.230554,52437.249074,58.453929,68.198962,29.226964,34.099481,0.034483,260.000000,25.000000,157.223343,164.858991
-37638333856635775407088912478026395602076140396566083879417426951666295155556088137207775232.000000,0.000000,-1511061222121197214830983634793389048726806752674737531666284230708963237425833471892510438269648896.000000,0.000000,37638333856635775407088912478026395602076140396566083879417426951666295155556088137207775232.000000,1511061222121197214830983634793389048726806752674737531666284230708963237425833471892510438269648896.000000,261.703077,312.486976,63.307265,69.923008,31.653632,34.961504,0.034483,260.000000,30.000000,1.905104,2.256778
-18324082540358765483697443374511970065177855737777182616964301724527977511073507001346555904.000000,0.000000,-1464141139791497601512438958421372883832190491881131538208809603464781587886918679950717924409344000.000000,0.000000,18324082540358765483697443374511970065177855737777182616964301724527977511073507001346555904.000000,1464141139791497601512438958421372883832190491881131538208809603464781587886918679950717924409344000.000000,261.703077,312.486976,63.307265,69.923008,31.653632,34.961504,0.034483,260.000000,30.000000,1.968587,2.256778
-30661626776757114734814603090050242522768574912314196603185178199872844744715686379117346816.000000,0.000000,-1771775859722201237366187000746184786802622663617117315282760589317826083076274501475091628324552704.000000,0.000000,30661626776757114734814603090050242522768574912314196603185178199872844744715686379117346816.000000,1771775859722201237366187000746184786802622663617117315282760589317826083076274501475091628324552704.000000,261.703077,312.486976,63.307265,69.923008,31.653632,34.961504,0.034483,260.000000,30.000000,1.982880,2.337769
-3453450038797605926157978974065524736.000000,0.000000,-18879987293348431743989905536603199474777742849478298743031550503089389039316479632755397637030788664505900466176.000000,0.000000,3453450038797605926157978974065524736.000000,18879987293348431743989905536603199474777742849478298743031550503089389039316479632755397637030788664505900466176.000000,67.608228,256.603587,45.783131,74.143789,22.891566,37.071895,0.111111,2620.000000,20.000000,1.063427,2.232089
